Date,Price,size,collab,retail price
2020-10-23 02:48:00+00:00,1554,10.0,1,175
2020-10-24 06:51:06+00:00,1544,9.5,1,175
2020-10-25 06:17:54+00:00,1594,8.5,1,175
2020-10-25 06:51:36+00:00,1425,11.0,1,175
2020-10-28 17:50:06+00:00,1484,10.5,1,175
2020-11-01 13:53:28+00:00,1507,8.0,1,175
2020-11-02 19:11:17+00:00,1576,9.0,1,175
2020-11-03 04:21:30+00:00,1580,10.0,1,175
2020-11-03 11:31:48+00:00,1515,11.0,1,175
2020-11-04 08:52:12+00:00,1504,10.5,1,175
2020-11-04 20:33:57+00:00,1590,9.5,1,175
2020-11-10 23:54:18+00:00,1514,10.5,1,175
2020-11-11 11:08:48+00:00,1569,8.5,1,175
2020-11-12 16:12:00+00:00,1462,11.0,1,175
2020-11-13 07:55:56+00:00,1531,8.0,1,175
2020-11-14 05:55:00+00:00,1572,10.0,1,175
2020-11-15 09:35:16+00:00,1602,9.0,1,175
2020-11-16 10:16:48+00:00,1526,9.5,1,175
2020-11-17 14:56:24+00:00,1497,10.5,1,175
2020-11-21 20:52:12+00:00,1483,11.0,1,175
2020-11-24 05:58:30+00:00,1480,10.5,1,175
2020-11-25 01:58:24+00:00,1538,8.0,1,175
2020-11-25 07:28:30+00:00,1581,10.0,1,175
2020-11-27 23:59:15+00:00,1543,9.0,1,175
2020-11-27 23:59:39+00:00,1552,9.5,1,175
2020-11-28 15:59:42+00:00,1535,8.5,1,175
2020-11-30 21:00:36+00:00,1398,10.5,1,175
2020-12-01 01:32:24+00:00,1445,11.0,1,175
2020-12-06 09:02:00+00:00,1608,10.0,1,175
2020-12-06 20:00:52+00:00,1486,8.0,1,175
2020-12-07 12:02:42+00:00,1485,10.5,1,175
2020-12-09 13:42:30+00:00,1571,9.5,1,175
2020-12-10 06:12:36+00:00,1415,11.0,1,175
2020-12-10 14:23:14+00:00,1577,9.0,1,175
2020-12-14 03:04:48+00:00,1501,10.5,1,175
2020-12-15 20:50:36+00:00,1646,8.5,1,175
2020-12-17 10:35:30+00:00,1579,10.0,1,175
2020-12-18 14:03:20+00:00,1601,8.0,1,175
2020-12-19 10:52:48+00:00,1509,11.0,1,175
2020-12-20 18:06:54+00:00,1553,10.5,1,175
2020-12-21 03:25:21+00:00,1629,9.5,1,175
2020-12-23 04:47:13+00:00,1600,9.0,1,175
2020-12-27 09:09:00+00:00,1583,10.5,1,175
2020-12-28 12:09:00+00:00,1676,10.0,1,175
2020-12-28 15:33:00+00:00,1623,11.0,1,175
2020-12-30 08:05:48+00:00,1588,8.0,1,175
2021-01-01 17:08:12+00:00,1644,9.5,1,175
2021-01-02 01:41:30+00:00,1653,8.5,1,175
2021-01-03 00:11:06+00:00,1471,10.5,1,175
2021-01-04 19:11:12+00:00,1618,9.0,1,175
2021-01-06 20:13:12+00:00,1496,11.0,1,175
2021-01-08 13:42:30+00:00,1657,10.0,1,175
2021-01-09 15:13:12+00:00,1501,10.5,1,175
2021-01-11 02:08:16+00:00,1603,8.0,1,175
2021-01-13 06:51:03+00:00,1647,9.5,1,175
2021-01-16 00:53:24+00:00,1574,11.0,1,175
2021-01-16 06:15:18+00:00,1514,10.5,1,175
2021-01-17 09:35:11+00:00,1649,9.0,1,175
2021-01-19 06:32:24+00:00,1613,8.5,1,175
