Date,Price,size
2023-10-01 07:52:00+00:00,1310,10.0
2023-10-01 16:41:36+00:00,1310,10.0
2023-10-02 01:31:12+00:00,1310,10.0
2023-10-02 10:20:48+00:00,1310,10.0
2023-10-02 19:10:24+00:00,1310,10.0
2023-10-03 04:00:00+00:00,1310,10.0
2023-10-03 12:49:36+00:00,1310,10.0
2023-10-03 21:39:12+00:00,1310,10.0
2023-10-04 06:28:48+00:00,1310,10.0
2023-10-04 15:18:24+00:00,1310,10.0
2023-10-05 00:08:00+00:00,1310,10.0
2023-10-05 08:57:36+00:00,1310,10.0
2023-10-05 17:47:12+00:00,1092,10.0
2023-10-06 02:36:48+00:00,1092,10.0
2023-10-06 11:26:24+00:00,1092,10.0
2023-10-06 20:16:00+00:00,1092,10.0
2023-10-07 05:05:36+00:00,1092,10.0
2023-10-07 13:55:12+00:00,1092,10.0
2023-10-07 22:44:48+00:00,1092,10.0
2023-10-08 07:34:24+00:00,1092,10.0
2023-10-08 16:24:00+00:00,1092,10.0
2023-10-09 01:13:36+00:00,1092,10.0
2023-10-09 10:03:12+00:00,1318,10.0
2023-10-09 18:52:48+00:00,1318,10.0
2023-10-10 03:42:24+00:00,1318,10.0
2023-10-10 12:32:00+00:00,1318,10.0
2023-10-10 21:21:36+00:00,1318,10.0
2023-10-11 06:11:12+00:00,1318,10.0
2023-10-11 15:00:48+00:00,1161,10.0
2023-10-11 23:50:24+00:00,1161,10.0
2023-10-12 08:40:00+00:00,1161,10.0
2023-10-12 17:29:36+00:00,1161,10.0
2023-10-13 02:19:12+00:00,1188,10.0
2023-10-13 11:08:48+00:00,1188,10.0
2023-10-13 19:58:24+00:00,1188,10.0
2023-10-14 04:48:00+00:00,1188,10.0
2023-10-14 13:37:36+00:00,1188,10.0
2023-10-14 22:27:12+00:00,1188,10.0
2023-10-15 07:16:48+00:00,1188,10.0
2023-10-15 16:06:24+00:00,1188,10.0
2023-10-16 00:56:00+00:00,1188,10.0
2023-10-16 09:45:36+00:00,1188,10.0
2023-10-16 18:35:12+00:00,1188,10.0
2023-10-17 03:24:48+00:00,1188,10.0
2023-10-17 12:14:24+00:00,1188,10.0
2023-10-17 21:04:00+00:00,1188,10.0
2023-10-18 05:53:36+00:00,1331,10.0
2023-10-18 14:43:12+00:00,1331,10.0
2023-10-18 23:32:48+00:00,1331,10.0
2023-10-19 08:22:24+00:00,1331,10.0
2023-10-19 17:12:00+00:00,1188,10.0
2023-10-20 02:01:36+00:00,1188,10.0
2023-10-20 10:51:12+00:00,1188,10.0
2023-10-20 19:40:48+00:00,1188,10.0
2023-10-21 04:30:24+00:00,1188,10.0
2023-10-21 13:20:00+00:00,1188,10.0
2023-10-21 22:09:36+00:00,1188,10.0
2023-10-22 06:59:12+00:00,1188,10.0
2023-10-22 15:48:48+00:00,1188,10.0
2023-10-23 00:38:24+00:00,1188,10.0
2023-10-23 09:28:00+00:00,1188,10.0
2023-10-23 18:17:36+00:00,1188,10.0
2023-10-24 03:07:12+00:00,1188,10.0
2023-10-24 11:56:48+00:00,1188,10.0
2023-10-24 20:46:24+00:00,1188,10.0
2023-10-25 05:36:00+00:00,1188,10.0
2023-10-25 14:25:36+00:00,1051,10.0
2023-10-25 23:15:12+00:00,1172,10.0
2023-10-26 08:04:48+00:00,1172,10.0
2023-10-26 16:54:24+00:00,1172,10.0
2023-10-27 01:44:00+00:00,1172,10.0
2023-10-27 10:33:36+00:00,1172,10.0
2023-10-27 19:23:12+00:00,1172,10.0
2023-10-28 04:12:48+00:00,1172,10.0
2023-10-28 13:02:24+00:00,1172,10.0
2023-10-28 21:52:00+00:00,1172,10.0
2023-10-29 06:41:36+00:00,1172,10.0
2023-10-29 15:31:12+00:00,1172,10.0
2023-10-30 00:20:48+00:00,1172,10.0
2023-10-30 09:10:24+00:00,1253,10.0
2023-10-30 18:00:00+00:00,1253,10.0
2023-10-31 02:49:36+00:00,1253,10.0
2023-10-31 11:39:12+00:00,1253,10.0
2023-10-31 20:28:48+00:00,1253,10.0
2023-11-01 05:18:24+00:00,1253,10.0
2023-11-01 14:08:00+00:00,1253,10.0
2023-11-01 22:57:36+00:00,1253,10.0
2023-11-02 07:47:12+00:00,1709,10.0
2023-11-02 16:36:48+00:00,1709,10.0
2023-11-03 01:26:24+00:00,1709,10.0
2023-11-03 10:16:00+00:00,1709,10.0
2023-11-03 19:05:36+00:00,1247,10.0
2023-11-04 03:55:12+00:00,1247,10.0
2023-11-04 12:44:48+00:00,1247,10.0
2023-11-04 21:34:24+00:00,1247,10.0
2023-11-05 06:24:00+00:00,1247,10.0
2023-11-05 15:13:36+00:00,1247,10.0
2023-11-06 00:03:12+00:00,1247,10.0
2023-11-06 08:52:48+00:00,1247,10.0
2023-11-06 17:42:24+00:00,1038,10.0
2023-11-07 02:32:00+00:00,1038,10.0
2023-11-07 11:21:36+00:00,1038,10.0
2023-11-07 20:11:12+00:00,1038,10.0
2023-11-08 05:00:48+00:00,1038,10.0
2023-11-08 13:50:24+00:00,1165,10.0
2023-11-08 22:40:00+00:00,1165,10.0
2023-11-09 07:29:36+00:00,1165,10.0
2023-11-09 16:19:12+00:00,1165,10.0
2023-11-10 01:08:48+00:00,1165,10.0
2023-11-10 09:58:24+00:00,1165,10.0
2023-11-10 18:48:00+00:00,1165,10.0
2023-11-11 03:37:36+00:00,1165,10.0
2023-11-11 12:27:12+00:00,1165,10.0
2023-11-11 21:16:48+00:00,1165,10.0
2023-11-12 06:06:24+00:00,1468,10.0
2023-11-12 14:56:00+00:00,1468,10.0
2023-11-12 23:45:36+00:00,1468,10.0
2023-11-13 08:35:12+00:00,1468,10.0
2023-11-13 17:24:48+00:00,1468,10.0
2023-11-14 02:14:24+00:00,1468,10.0
2023-11-14 11:04:00+00:00,1468,10.0
2023-11-14 19:53:36+00:00,1468,10.0
2023-11-15 04:43:12+00:00,1468,10.0
2023-11-15 13:32:48+00:00,1468,10.0
2023-11-15 22:22:24+00:00,1468,10.0
2023-11-16 07:12:00+00:00,1468,10.0
2023-11-16 16:01:36+00:00,1468,10.0
2023-11-17 00:51:12+00:00,1468,10.0
2023-11-17 09:40:48+00:00,1468,10.0
2023-11-17 18:30:24+00:00,1468,10.0
2023-11-18 03:20:00+00:00,1468,10.0
2023-11-18 12:09:36+00:00,1468,10.0
2023-11-18 20:59:12+00:00,1468,10.0
2023-11-19 05:48:48+00:00,1468,10.0
2023-11-19 14:38:24+00:00,1468,10.0
2023-11-19 23:28:00+00:00,1468,10.0
2023-11-20 08:17:36+00:00,1468,10.0
2023-11-20 17:07:12+00:00,1468,10.0
2023-11-21 01:56:48+00:00,1468,10.0
2023-11-21 10:46:24+00:00,1468,10.0
2023-11-21 19:36:00+00:00,1468,10.0
2023-11-22 04:25:36+00:00,1468,10.0
2023-11-22 13:15:12+00:00,1142,10.0
2023-11-22 22:04:48+00:00,1142,10.0
2023-11-23 06:54:24+00:00,1142,10.0
2023-11-23 15:44:00+00:00,1142,10.0
2023-11-24 00:33:36+00:00,1142,10.0
2023-11-24 09:23:12+00:00,1142,10.0
2023-11-24 18:12:48+00:00,1142,10.0
2023-11-25 03:02:24+00:00,1142,10.0
2023-11-25 11:52:00+00:00,1142,10.0
2023-11-25 20:41:36+00:00,1142,10.0
2023-11-26 05:31:12+00:00,1285,10.0
2023-11-26 14:20:48+00:00,1285,10.0
2023-11-26 23:10:24+00:00,1285,10.0
2023-11-27 08:00:00+00:00,1285,10.0
2023-11-27 16:49:36+00:00,1285,10.0
2023-11-28 01:39:12+00:00,1285,10.0
2023-11-28 10:28:48+00:00,1070,10.0
2023-11-28 19:18:24+00:00,1070,10.0
2023-11-29 04:08:00+00:00,1070,10.0
2023-11-29 12:57:36+00:00,1070,10.0
2023-11-29 21:47:12+00:00,1070,10.0
2023-11-30 06:36:48+00:00,1070,10.0
2023-11-30 15:26:24+00:00,1070,10.0
2023-12-01 00:16:00+00:00,1070,10.0
2023-12-01 09:05:36+00:00,1070,10.0
2023-12-01 17:55:12+00:00,1070,10.0
2023-12-02 02:44:48+00:00,1070,10.0
2023-12-02 11:34:24+00:00,1070,10.0
2023-12-02 20:24:00+00:00,1070,10.0
2023-12-03 05:13:36+00:00,1070,10.0
2023-12-03 14:03:12+00:00,1070,10.0
2023-12-03 22:52:48+00:00,1070,10.0
2023-12-04 07:42:24+00:00,1070,10.0
2023-12-04 16:32:00+00:00,1070,10.0
2023-12-05 01:21:36+00:00,1040,10.0
2023-12-05 10:11:12+00:00,1040,10.0
2023-12-05 19:00:48+00:00,1275,10.0
2023-12-06 03:50:24+00:00,1275,10.0
2023-12-06 12:40:00+00:00,1228,10.0
2023-12-06 21:29:36+00:00,1228,10.0
2023-12-07 06:19:12+00:00,1228,10.0
2023-12-07 15:08:48+00:00,1228,10.0
2023-12-07 23:58:24+00:00,1228,10.0
2023-12-08 08:48:00+00:00,1500,10.0
2023-12-08 17:37:36+00:00,1500,10.0
2023-12-09 02:27:12+00:00,1500,10.0
2023-12-09 11:16:48+00:00,1500,10.0
2023-12-09 20:06:24+00:00,1500,10.0
2023-12-10 04:56:00+00:00,1500,10.0
2023-12-10 13:45:36+00:00,1500,10.0
2023-12-10 22:35:12+00:00,1500,10.0
2023-12-11 07:24:48+00:00,1500,10.0
2023-12-11 16:14:24+00:00,1193,10.0
2023-12-12 01:04:00+00:00,1193,10.0
2023-12-12 09:53:36+00:00,1193,10.0
2023-12-12 18:43:12+00:00,1142,10.0
2023-12-13 03:32:48+00:00,1142,10.0
2023-12-13 12:22:24+00:00,1142,10.0
2023-12-13 21:12:00+00:00,1142,10.0
2023-12-14 06:01:36+00:00,1142,10.0
2023-12-14 14:51:12+00:00,1142,10.0
2023-12-14 23:40:48+00:00,1142,10.0
2023-12-15 08:30:24+00:00,1142,10.0
2023-12-15 17:20:00+00:00,1142,10.0
2023-12-16 02:09:36+00:00,1142,10.0
2023-12-16 10:59:12+00:00,1142,10.0
2023-12-16 19:48:48+00:00,1142,10.0
2023-12-17 04:38:24+00:00,1142,10.0
2023-12-17 13:28:00+00:00,1142,10.0
2023-12-17 22:17:36+00:00,1142,10.0
2023-12-18 07:07:12+00:00,1123,10.0
2023-12-18 15:56:48+00:00,1123,10.0
2023-12-19 00:46:24+00:00,1123,10.0
2023-12-19 09:36:00+00:00,1123,10.0
2023-12-19 18:25:36+00:00,1123,10.0
2023-12-20 03:15:12+00:00,1123,10.0
2023-12-20 12:04:48+00:00,1123,10.0
2023-12-20 20:54:24+00:00,1123,10.0
2023-12-21 05:44:00+00:00,1123,10.0
2023-12-21 14:33:36+00:00,1123,10.0
2023-12-21 23:23:12+00:00,1123,10.0
2023-12-22 08:12:48+00:00,1123,10.0
2023-12-22 17:02:24+00:00,1123,10.0
2023-12-23 01:52:00+00:00,1123,10.0
2023-12-23 10:41:36+00:00,1123,10.0
2023-12-23 19:31:12+00:00,1123,10.0
2023-12-24 04:20:48+00:00,1123,10.0
2023-12-24 13:10:24+00:00,1123,10.0
2023-12-24 22:00:00+00:00,1123,10.0
2023-12-25 06:49:36+00:00,1123,10.0
2023-12-25 15:39:12+00:00,1123,10.0
2023-12-26 00:28:48+00:00,1123,10.0
2023-12-26 09:18:24+00:00,1372,10.0
2023-12-26 18:08:00+00:00,1372,10.0
2023-12-27 02:57:36+00:00,1372,10.0
2023-12-27 11:47:12+00:00,1372,10.0
2023-12-27 20:36:48+00:00,1372,10.0
2023-12-28 05:26:24+00:00,1372,10.0
2023-12-28 14:16:00+00:00,1188,10.0
2023-12-28 23:05:36+00:00,1188,10.0
2023-12-29 07:55:12+00:00,1188,10.0
2023-12-29 16:44:48+00:00,1188,10.0
2023-12-30 01:34:24+00:00,1188,10.0
2023-12-30 10:24:00+00:00,1188,10.0
2023-12-30 19:13:36+00:00,1188,10.0
2023-12-31 04:03:12+00:00,1188,10.0
2023-12-31 12:52:48+00:00,1188,10.0
2023-12-31 21:42:24+00:00,1407,10.0
2024-01-01 06:32:00+00:00,1407,10.0
2024-01-01 15:21:36+00:00,1407,10.0
2024-01-02 00:11:12+00:00,1407,10.0
2024-01-02 09:00:48+00:00,1407,10.0
2024-01-02 17:50:24+00:00,1407,10.0
2024-01-03 02:40:00+00:00,1210,10.0
2024-01-03 11:29:36+00:00,1210,10.0
2024-01-03 20:19:12+00:00,1210,10.0
2024-01-04 05:08:48+00:00,1210,10.0
2024-01-04 13:58:24+00:00,1210,10.0
2024-01-04 22:48:00+00:00,1210,10.0
2024-01-05 07:37:36+00:00,1210,10.0
2024-01-05 16:27:12+00:00,1210,10.0
2024-01-06 01:16:48+00:00,1281,10.0
2024-01-06 10:06:24+00:00,1281,10.0
2024-01-06 18:56:00+00:00,1281,10.0
2024-01-07 03:45:36+00:00,1281,10.0
2024-01-07 12:35:12+00:00,1466,10.0
2024-01-07 21:24:48+00:00,1466,10.0
2024-01-08 06:14:24+00:00,1466,10.0
2024-01-08 15:04:00+00:00,1400,10.0
2023-03-07 00:00:00+00:00,1249,11.0
2023-03-07 12:34:03+00:00,1135,11.0
2023-03-08 01:08:06+00:00,1054,11.0
2023-03-08 13:42:09+00:00,997,11.0
2023-03-09 02:16:12+00:00,980,11.0
2023-03-09 14:50:15+00:00,930,11.0
2023-03-10 03:24:18+00:00,905,11.0
2023-03-10 15:58:21+00:00,869,11.0
2023-03-11 04:32:24+00:00,874,11.0
2023-03-11 17:06:27+00:00,880,11.0
2023-03-12 05:40:30+00:00,922,11.0
2023-03-12 18:14:33+00:00,892,11.0
2023-03-13 06:48:36+00:00,924,11.0
2023-03-13 19:22:39+00:00,821,11.0
2023-03-14 07:56:42+00:00,942,11.0
2023-03-14 20:30:45+00:00,937,11.0
2023-03-15 09:04:48+00:00,933,11.0
2023-03-15 21:38:51+00:00,1084,11.0
2023-03-16 10:12:54+00:00,965,11.0
2023-03-16 22:46:57+00:00,912,11.0
2023-03-17 11:21:00+00:00,957,11.0
2023-03-17 23:55:03+00:00,1076,11.0
2023-03-18 12:29:06+00:00,950,11.0
2023-03-19 01:03:09+00:00,927,11.0
2023-03-19 13:37:12+00:00,970,11.0
2023-03-20 02:11:15+00:00,1010,11.0
2023-03-20 14:45:18+00:00,1010,11.0
2023-03-21 03:19:21+00:00,1116,11.0
2023-03-21 15:53:24+00:00,946,11.0
2023-03-22 04:27:27+00:00,1101,11.0
2023-03-22 17:01:30+00:00,993,11.0
2023-03-23 05:35:33+00:00,985,11.0
2023-03-23 18:09:36+00:00,1023,11.0
2023-03-24 06:43:39+00:00,927,11.0
2023-03-24 19:17:42+00:00,914,11.0
2023-03-25 07:51:45+00:00,934,11.0
2023-03-25 20:25:48+00:00,1016,11.0
2023-03-26 08:59:51+00:00,997,11.0
2023-03-26 21:33:54+00:00,1102,11.0
2023-03-27 10:07:57+00:00,922,11.0
2023-03-27 22:42:00+00:00,1025,11.0
2023-03-28 11:16:03+00:00,958,11.0
2023-03-28 23:50:06+00:00,1026,11.0
2023-03-29 12:24:09+00:00,1019,11.0
2023-03-30 00:58:12+00:00,960,11.0
2023-03-30 13:32:15+00:00,1053,11.0
2023-03-31 02:06:18+00:00,1053,11.0
2023-03-31 14:40:21+00:00,1053,11.0
2023-04-01 03:14:24+00:00,1053,11.0
2023-04-01 15:48:27+00:00,1015,11.0
2023-04-02 04:22:30+00:00,1015,11.0
2023-04-02 16:56:33+00:00,1000,11.0
2023-04-03 05:30:36+00:00,997,11.0
2023-04-03 18:04:39+00:00,1115,11.0
2023-04-04 06:38:42+00:00,1029,11.0
2023-04-04 19:12:45+00:00,1029,11.0
2023-04-05 07:46:48+00:00,959,11.0
2023-04-05 20:20:51+00:00,897,11.0
2023-04-06 08:54:54+00:00,895,11.0
2023-04-06 21:28:57+00:00,977,11.0
2023-04-07 10:03:00+00:00,977,11.0
2023-04-07 22:37:03+00:00,977,11.0
2023-04-08 11:11:06+00:00,975,11.0
2023-04-08 23:45:09+00:00,923,11.0
2023-04-09 12:19:12+00:00,993,11.0
2023-04-10 00:53:15+00:00,994,11.0
2023-04-10 13:27:18+00:00,1005,11.0
2023-04-11 02:01:21+00:00,1005,11.0
2023-04-11 14:35:24+00:00,1047,11.0
2023-04-12 03:09:27+00:00,991,11.0
2023-04-12 15:43:30+00:00,978,11.0
2023-04-13 04:17:33+00:00,1134,11.0
2023-04-13 16:51:36+00:00,1058,11.0
2023-04-14 05:25:39+00:00,947,11.0
2023-04-14 17:59:42+00:00,1040,11.0
2023-04-15 06:33:45+00:00,914,11.0
2023-04-15 19:07:48+00:00,937,11.0
2023-04-16 07:41:51+00:00,1108,11.0
2023-04-16 20:15:54+00:00,1108,11.0
2023-04-17 08:49:57+00:00,972,11.0
2023-04-17 21:24:00+00:00,972,11.0
2023-04-18 09:58:03+00:00,972,11.0
2023-04-18 22:32:06+00:00,972,11.0
2023-04-19 11:06:09+00:00,985,11.0
2023-04-19 23:40:12+00:00,985,11.0
2023-04-20 12:14:15+00:00,1087,11.0
2023-04-21 00:48:18+00:00,1087,11.0
2023-04-21 13:22:21+00:00,1087,11.0
2023-04-22 01:56:24+00:00,1087,11.0
2023-04-22 14:30:27+00:00,914,11.0
2023-04-23 03:04:30+00:00,914,11.0
2023-04-23 15:38:33+00:00,1005,11.0
2023-04-24 04:12:36+00:00,1005,11.0
2023-04-24 16:46:39+00:00,1010,11.0
2023-04-25 05:20:42+00:00,1010,11.0
2023-04-25 17:54:45+00:00,1010,11.0
2023-04-26 06:28:48+00:00,1010,11.0
2023-04-26 19:02:51+00:00,1010,11.0
2023-04-27 07:36:54+00:00,999,11.0
2023-04-27 20:10:57+00:00,996,11.0
2023-04-28 08:45:00+00:00,996,11.0
2023-04-28 21:19:03+00:00,996,11.0
2023-04-29 09:53:06+00:00,1037,11.0
2023-04-29 22:27:09+00:00,891,11.0
2023-04-30 11:01:12+00:00,891,11.0
2023-04-30 23:35:15+00:00,891,11.0
2023-05-01 12:09:18+00:00,945,11.0
2023-05-02 00:43:21+00:00,945,11.0
2023-05-02 13:17:24+00:00,1066,11.0
2023-05-03 01:51:27+00:00,1082,11.0
2023-05-03 14:25:30+00:00,1082,11.0
2023-05-04 02:59:33+00:00,1082,11.0
2023-05-04 15:33:36+00:00,1082,11.0
2023-05-05 04:07:39+00:00,1103,11.0
2023-05-05 16:41:42+00:00,1103,11.0
2023-05-06 05:15:45+00:00,1103,11.0
2023-05-06 17:49:48+00:00,1054,11.0
2023-05-07 06:23:51+00:00,1019,11.0
2023-05-07 18:57:54+00:00,982,11.0
2023-05-08 07:31:57+00:00,982,11.0
2023-05-08 20:06:00+00:00,982,11.0
2023-05-09 08:40:03+00:00,981,11.0
2023-05-09 21:14:06+00:00,981,11.0
2023-05-10 09:48:09+00:00,1081,11.0
2023-05-10 22:22:12+00:00,1050,11.0
2023-05-11 10:56:15+00:00,1004,11.0
2023-05-11 23:30:18+00:00,1022,11.0
2023-05-12 12:04:21+00:00,915,11.0
2023-05-13 00:38:24+00:00,915,11.0
2023-05-13 13:12:27+00:00,915,11.0
2023-05-14 01:46:30+00:00,1005,11.0
2023-05-14 14:20:33+00:00,973,11.0
2023-05-15 02:54:36+00:00,973,11.0
2023-05-15 15:28:39+00:00,996,11.0
2023-05-16 04:02:42+00:00,1080,11.0
2023-05-16 16:36:45+00:00,1080,11.0
2023-05-17 05:10:48+00:00,1080,11.0
2023-05-17 17:44:51+00:00,1080,11.0
2023-05-18 06:18:54+00:00,1080,11.0
2023-05-18 18:52:57+00:00,1110,11.0
2023-05-19 07:27:00+00:00,938,11.0
2023-05-19 20:01:03+00:00,938,11.0
2023-05-20 08:35:06+00:00,938,11.0
2023-05-20 21:09:09+00:00,938,11.0
2023-05-21 09:43:12+00:00,938,11.0
2023-05-21 22:17:15+00:00,1023,11.0
2023-05-22 10:51:18+00:00,1023,11.0
2023-05-22 23:25:21+00:00,1023,11.0
2023-05-23 11:59:24+00:00,1022,11.0
2023-05-24 00:33:27+00:00,1063,11.0
2023-05-24 13:07:30+00:00,946,11.0
2023-05-25 01:41:33+00:00,1026,11.0
2023-05-25 14:15:36+00:00,1026,11.0
2023-05-26 02:49:39+00:00,1026,11.0
2023-05-26 15:23:42+00:00,1026,11.0
2023-05-27 03:57:45+00:00,1026,11.0
2023-05-27 16:31:48+00:00,1026,11.0
2023-05-28 05:05:51+00:00,1026,11.0
2023-05-28 17:39:54+00:00,1084,11.0
2023-05-29 06:13:57+00:00,1050,11.0
2023-05-29 18:48:00+00:00,975,11.0
2023-05-30 07:22:03+00:00,975,11.0
2023-05-30 19:56:06+00:00,975,11.0
2023-05-31 08:30:09+00:00,975,11.0
2023-05-31 21:04:12+00:00,975,11.0
2023-06-01 09:38:15+00:00,975,11.0
2023-06-01 22:12:18+00:00,975,11.0
2023-06-02 10:46:21+00:00,975,11.0
2023-06-02 23:20:24+00:00,918,11.0
2023-06-03 11:54:27+00:00,918,11.0
2023-06-04 00:28:30+00:00,918,11.0
2023-06-04 13:02:33+00:00,918,11.0
2023-06-05 01:36:36+00:00,918,11.0
2023-06-05 14:10:39+00:00,948,11.0
2023-06-06 02:44:42+00:00,948,11.0
2023-06-06 15:18:45+00:00,948,11.0
2023-06-07 03:52:48+00:00,948,11.0
2023-06-07 16:26:51+00:00,948,11.0
2023-06-08 05:00:54+00:00,1104,11.0
2023-06-08 17:34:57+00:00,1149,11.0
2023-06-09 06:09:00+00:00,1149,11.0
2023-06-09 18:43:03+00:00,1149,11.0
2023-06-10 07:17:06+00:00,1149,11.0
2023-06-10 19:51:09+00:00,1149,11.0
2023-06-11 08:25:12+00:00,1149,11.0
2023-06-11 20:59:15+00:00,1149,11.0
2023-06-12 09:33:18+00:00,1149,11.0
2023-06-12 22:07:21+00:00,1149,11.0
2023-06-13 10:41:24+00:00,970,11.0
2023-06-13 23:15:27+00:00,996,11.0
2023-06-14 11:49:30+00:00,996,11.0
2023-06-15 00:23:33+00:00,996,11.0
2023-06-15 12:57:36+00:00,996,11.0
2023-06-16 01:31:39+00:00,996,11.0
2023-06-16 14:05:42+00:00,922,11.0
2023-06-17 02:39:45+00:00,1087,11.0
2023-06-17 15:13:48+00:00,969,11.0
2023-06-18 03:47:51+00:00,969,11.0
2023-06-18 16:21:54+00:00,969,11.0
2023-06-19 04:55:57+00:00,1001,11.0
2023-06-19 17:30:00+00:00,1001,11.0
2023-06-20 06:04:03+00:00,1001,11.0
2023-06-20 18:38:06+00:00,1001,11.0
2023-06-21 07:12:09+00:00,1001,11.0
2023-06-21 19:46:12+00:00,1051,11.0
2023-06-22 08:20:15+00:00,1036,11.0
2023-06-22 20:54:18+00:00,1036,11.0
2023-06-23 09:28:21+00:00,1091,11.0
2023-06-23 22:02:24+00:00,1091,11.0
2023-06-24 10:36:27+00:00,1091,11.0
2023-06-24 23:10:30+00:00,1091,11.0
2023-06-25 11:44:33+00:00,925,11.0
2023-06-26 00:18:36+00:00,925,11.0
2023-06-26 12:52:39+00:00,925,11.0
2023-06-27 01:26:42+00:00,925,11.0
2023-06-27 14:00:45+00:00,925,11.0
2023-06-28 02:34:48+00:00,1164,11.0
2023-06-28 15:08:51+00:00,1164,11.0
2023-06-29 03:42:54+00:00,959,11.0
2023-06-29 16:16:57+00:00,1042,11.0
2023-06-30 04:51:00+00:00,1069,11.0
2023-06-30 17:25:03+00:00,1141,11.0
2023-07-01 05:59:06+00:00,1141,11.0
2023-07-01 18:33:09+00:00,1141,11.0
2023-07-02 07:07:12+00:00,1112,11.0
2023-07-02 19:41:15+00:00,1112,11.0
2023-07-03 08:15:18+00:00,1138,11.0
2023-07-03 20:49:21+00:00,1074,11.0
2023-07-04 09:23:24+00:00,1144,11.0
2023-07-04 21:57:27+00:00,1144,11.0
2023-07-05 10:31:30+00:00,1096,11.0
2023-07-05 23:05:33+00:00,1112,11.0
2023-07-06 11:39:36+00:00,1151,11.0
2023-07-07 00:13:39+00:00,1151,11.0
2023-07-07 12:47:42+00:00,1169,11.0
2023-07-08 01:21:45+00:00,1169,11.0
2023-07-08 13:55:48+00:00,958,11.0
2023-07-09 02:29:51+00:00,958,11.0
2023-07-09 15:03:54+00:00,1095,11.0
2023-07-10 03:37:57+00:00,882,11.0
2023-07-10 16:12:00+00:00,882,11.0
2023-07-11 04:46:03+00:00,1071,11.0
2023-07-11 17:20:06+00:00,1071,11.0
2023-07-12 05:54:09+00:00,1006,11.0
2023-07-12 18:28:12+00:00,1006,11.0
2023-07-13 07:02:15+00:00,1178,11.0
2023-07-13 19:36:18+00:00,1178,11.0
2023-07-14 08:10:21+00:00,1178,11.0
2023-07-14 20:44:24+00:00,1178,11.0
2023-07-15 09:18:27+00:00,1156,11.0
2023-07-15 21:52:30+00:00,1156,11.0
2023-07-16 10:26:33+00:00,1156,11.0
2023-07-16 23:00:36+00:00,1156,11.0
2023-07-17 11:34:39+00:00,1156,11.0
2023-07-18 00:08:42+00:00,1156,11.0
2023-07-18 12:42:45+00:00,1156,11.0
2023-07-19 01:16:48+00:00,1156,11.0
2023-07-19 13:50:51+00:00,1156,11.0
2023-07-20 02:24:54+00:00,1156,11.0
2023-07-20 14:58:57+00:00,1175,11.0
2023-07-21 03:33:00+00:00,1175,11.0
2023-07-21 16:07:03+00:00,1175,11.0
2023-07-22 04:41:06+00:00,1175,11.0
2023-07-22 17:15:09+00:00,1040,11.0
2023-07-23 05:49:12+00:00,1040,11.0
2023-07-23 18:23:15+00:00,1040,11.0
2023-07-24 06:57:18+00:00,1413,11.0
2023-07-24 19:31:21+00:00,1159,11.0
2023-07-25 08:05:24+00:00,1159,11.0
2023-07-25 20:39:27+00:00,1159,11.0
2023-07-26 09:13:30+00:00,1005,11.0
2023-07-26 21:47:33+00:00,1005,11.0
2023-07-27 10:21:36+00:00,1005,11.0
2023-07-27 22:55:39+00:00,1005,11.0
2023-07-28 11:29:42+00:00,1005,11.0
2023-07-29 00:03:45+00:00,1096,11.0
2023-07-29 12:37:48+00:00,1096,11.0
2023-07-30 01:11:51+00:00,1096,11.0
2023-07-30 13:45:54+00:00,1096,11.0
2023-07-31 02:19:57+00:00,1096,11.0
2023-07-31 14:54:00+00:00,1096,11.0
2023-08-01 03:28:03+00:00,1096,11.0
2023-08-01 16:02:06+00:00,1096,11.0
2023-08-02 04:36:09+00:00,1179,11.0
2023-08-02 17:10:12+00:00,1179,11.0
2023-08-03 05:44:15+00:00,1179,11.0
2023-08-03 18:18:18+00:00,1179,11.0
2023-08-04 06:52:21+00:00,1188,11.0
2023-08-04 19:26:24+00:00,1188,11.0
2023-08-05 08:00:27+00:00,1188,11.0
2023-08-05 20:34:30+00:00,1188,11.0
2023-08-06 09:08:33+00:00,1188,11.0
2023-08-06 21:42:36+00:00,1188,11.0
2023-08-07 10:16:39+00:00,1188,11.0
2023-08-07 22:50:42+00:00,1188,11.0
2023-08-08 11:24:45+00:00,1188,11.0
2023-08-09 00:00:00+00:00,0,11.0
2023-08-09 11:59:59+00:00,0,11.0
2023-08-09 23:59:58+00:00,0,11.0
2023-08-10 11:59:57+00:00,0,11.0
2023-08-10 23:59:56+00:00,0,11.0
2023-08-11 11:59:55+00:00,0,11.0
2023-08-11 23:59:54+00:00,0,11.0
2023-08-12 11:59:53+00:00,0,11.0
2023-08-12 23:59:52+00:00,0,11.0
2023-08-13 11:59:51+00:00,0,11.0
2023-08-13 23:59:50+00:00,0,11.0
2023-08-14 11:59:49+00:00,1210,11.0
2023-08-14 23:59:48+00:00,1210,11.0
2023-08-15 11:59:47+00:00,1210,11.0
2023-08-15 23:59:46+00:00,1210,11.0
2023-08-16 11:59:45+00:00,1227,11.0
2023-08-16 23:59:44+00:00,1227,11.0
2023-08-17 11:59:43+00:00,1227,11.0
2023-08-17 23:59:42+00:00,1227,11.0
2023-08-18 11:59:41+00:00,1227,11.0
2023-08-18 23:59:40+00:00,1227,11.0
